0057fbe8fd81073e5dd97c4be0275405,1.95
00580dfe6af1a44a224379bd2bae2fb7,1.83
005810f64dab27f23043fbcdb873e5bc,2.14
00593eeaa51c2d574f0efd790955b8c3,2.67
005993a07cea30c84d8bb5913b0f1902,3.38
005de6835ec3d9caca30cdc0990045da,1.94
005f33aa57de8384b78c0e66954158c4,2.22
00604468f6dd2e7e3d9f96716311b966,1.91
00608eee17ebf67e7004665da0ba4d7e,2.25
006a64e977b846e31b3f85c234b8496c,7.04
006bd1dc5904894422e9d031f4c54786,1.97
006d1f710746d0cd7a6db8405bec191c,2.2
006e24241d4e32b37d6665cbbe8aa2ec,7.34
006eabcffbd5abe195c59d2b3c83f200,3.34
006fdf2f4217e56d5812c10bcf280331,4.61
007600c81dc2ff281ad363214c09548f,3.35
00764e7d4008553f5e47aafe54b0235e,4.21
00771268b5f94fc2b6df757efd4b5e3e,2.86
0077aaba820187f2a36e1bbf8289985f,2.22
0077afcd9137c247336bd061740164f7,2.29
0078c6d0fc019021de182a92d2a0216a,2.23
007995ec921d51c9eac12341877b7b64,3.29
007c7053b2ab16dce9d111b374002ce0,6.04
007cd72e8e8d342e40b42145c4f320f4,1.7
007e630b6a8946e0db1d86a1af8a0b0b,6.96
007f6428c69e36a7178de7fef79497ff,2.0
00815ce6fc5f46f4207ad1794efcc63a,1.35
0081fa3c8538ab4b3e6d71d17d8eb9d9,6.54
008404014a1153e64ac9f1b85405d8a9,2.99
0085e47f8256258206cbc57d115e1240,1.92
00890e4ad290b3e5067d2be3657058ff,2.32
0089321f6761fcf14b88de6ab6cabc74,2.98
00899588f3f620c06b778a08e1397fdd,1.96
008a070dcf36c959d8db8c4f5cb6c1c9,3.96
008e67667bd3d8303142a3bf5b6eed96,1.9
008ee5f4e0865d4495744306d7ba2a9f,7.84
008fdd56666da862c25d36b8d343ba16,3.78
00915e025b393eeea9024ab679049d9b,5.82
00953479ec79149f611d1507545074da,2.19
009718bfe6e70be297b14fb994ab514d,3.1
00976251b89b5550332bfdfd4ffb9464,2.1
009918d0050868ea897240a3bc4b34b3,6.41
00995cb67d8f72e1b0646c1b9a5ecb30,2.27
009bb660e063cae13c824c19249284a7,2.94
009c90779053fddc00f876b9dbdbeebe,2.67
009d7236e8c493d7d6d3a3e42580793f,2.67
009e034e17818cee5af9535877d87411,3.8
009f32c7265a4cd8b8918b7dcd46f5f5,2.86
00a29784c3f7a0b59775ed8953f42282,2.36
00a38bdbe5c7a57da7e869bfdf2e3a47,2.97
00a423f4628cbcea638137c2a3a8b73c,1.66
00a76749f62159c5a0f8d126680f8f59,2.26
00a993e5ad22dc09513834e7280f7779,5.16
00a9ad4d69633acffb702e84aba9cf4a,3.87
00ad08880230489cc9ffc23bce2c988f,7.84
00ad17fe426cc73fa19213e2e30d8f01,1.76
00ae3ee279d730e659d314c4c89b8420,1.89
00afe2c225a86780ce346937a0c160fa,2.72
00b1c9ce5ed6a3dc54adb3bc928accf3,1.75
00b4cd08f3e5bdca90f047d30822818e,5.84
00b7f603218ad70caecc12c615c90267,2.6
00ba30168216da311844efb2e1470721,2.22
00bab1fe53747ac3d5411f60527abd70,1.74
00badcd6b00428251a195868c54bd56d,4.13
00c0fdb37f83976c6cc21d83cc25598f,1.71
00c2dfdce1fd89a113952484a57f7f93,2.48
00c4663539b085bc5068a89a012ac7af,1.9
00c5cc932bda5fcb3b3d4631cbce835e,2.1
00c6b2316dd79389c79398e1bdf977de,1.8
00c87eaf5105c219fbc918965ee69106,4.73
00cf33a75cf63008f8154d5b412ab8b7,0.83
00cfdac421648b757ac3a8a29abf7a1a,2.7
00d00ea0ab3239ea6c9ae954c33a2767,1.49
00d1246650b8617679696459f4ddc83c,2.98
00d1e8a581d2148c28a5644f4cf77d2c,2.55
00d48a8e4b353a4a881af2e7952ae59e,2.45
00d56c8aa00d109fa493200ab3d741a2,2.9
00d59bfe6be335ee61aec46c76c5afb5,5.84
00d5dee49a8979cc72df4b343a4d0b41,2.11
00d6cd23ff7a4c094dc1a32a834e9516,1.09
00d73fa2096facdd843901474e1ecee9,1.98
00da5b75528fbf029c11e1651781aa45,3.63
00dba87dc2829f684919848a9014307b,5.55
00e3d937e81ccbd35def1e20d6c5c9c3,2.65
00e50c954450e14a1ca8f0cfcc0dab11,3.25
00e628125f08975a6c445a744409cdfe,1.67
00e6b023aa0204ffddcdd1f78840ded6,1.38
00e8e973f6e9e326700208a7a5efa0e7,2.35
00ea1884a0638795a43fd22fc2b3546d,6.54
00eaa81827831ef118fc976f2a008c24,4.67
00ecea5a35b6794a5f9d4219b98c5c48,2.34
00f0e9d6f606c06bc0a02fe8f801931a,1.89
00f10058acc668ba798142ceab6ab2af,3.09
00f361aa025d3e55ec97d1a3fea1b8f4,2.02
00f41aa4c6886f2a16d7520cb6292b4d,5.84
00f72fc52e26ad32546b9a22c7c59125,2.23
00fc485384da05c8f93b9173d42f6391,3.02
0101d27a8d8c18555d378d7e7ba47bc5,2.05
0102fb2f685cd5c0758e5cf4d14f1341,2.52
010488cd9af23546f3fe4da623467d80,1.63
0104bd97905947e431cc0882570e4f76,2.44
01050967b2f950ea3eae53f0ad9cae2b,1.83
010583036c885e2276aec25e5cfdc013,5.51
0108411ae06ab4df325d56d839958e87,7.18
010d7216c7295f97eb4c91920a9e9c2a,2.9
01112bfe30acb47e913b65496b316c33,2.32
011159dcbe9ca63eb8ceef8f326efa24,2.2
0111c1b0a091d5fd0b52f7b7f7b8cefe,2.43
01120b1cb63e46a65dfc4bd7fc994e49,1.93
011280aba55ba38a45251cb326676fb2,9.34
0112f008e15aba44e88af8417452a1fb,1.9
0118371a6c66c9c92d3a8b6839ddfb06,2.14
011a48f3acb77529b4db4bc2c0df3b89,5.91
011cf188bb08a082c831e7eac1c339c5,1.18
011d244c6b4cbd137c4b11345d3b17f0,1.93
011dc4dcf920900d7155fa304862bba4,3.41
01212bdd057097d89b3dd4ec36727fc2,1.79
0122c4ca47a97ffd59249b0ce30ff20b,1.6
012433cc61559511b4e8724f132c404a,2.18
012760003ef657d9fdbdf78c3bdfef70,2.84
0127c4d80b107cd653495d590b2f426a,2.04
0129d277391459d2670d42b5157b3393,3.06
012a948facf2b786d9b5a4db3ed03cc7,2.58
012c762570859cc6d98efe712514ad14,1.81
012f0aa0d8fb18f229e644559e5408e9,2.13
01342a2883d262d35c39f8c4c0929c0d,9.34
013480b58cdc30d4ce1be36315a0fd32,1.87
01365bf208ea24c130d6a992ac41fcc6,3.84
01366bf70832ee33b8e4ad2d843959bf,2.21
013869affb0f6fed41547433ae992e72,4.83
013919149987e340323e5a4c08198b9e,3.15
013947ef6db30d5231ba3b24c1e13124,2.56
01406867e6d7a776fc586b12a2903637,2.85
014086a8493af79657b3bb67f0625cf6,1.88
0140f333dc6186f412e7f0ebc3eac1aa,3.94
0142fd8bfa3be1067fabea826f489548,2.46
014482e5e37e77932dafe34e0854602d,2.41
01458b153fa7d7a9fb839f2e2eafa00c,2.71
0148678c9e978063d334ae233d8d50f7,2.93
014aa66bdfa343bb389df8bd4ffd4a8f,1.78
014b3d37f6d75cf788b68d4a20ff7168,2.48
014b68735b2e71b1aedbffc3adedb319,2.12
014bee8a83ffa229266cdc96a4a41709,2.66
014dd14265f340ed842ec1b16b782523,2.08
01551aceea4f7636ae6f39161ca2e90b,2.11
0155aa62cfab095b7d4360879ba8bf5e,2.35
015630efed306249356626ae52c8ce87,1.46
0156720886dbf2b55f1077efbcbae580,4.16
01597824e17f0a252efac02a47621071,2.31
015cf19bcb2e15eb8b7be81050b6c06d,4.35
015e2718b90863cc8276d2a40248e003,1.87
0160194530f8c00ef7a39052a561433f,1.76
0161c967366d47aaa1c2c23f8b3897e8,2.32
0164a6e865b014318b625f8dececc810,14.34
0165e27c7a85aff9ae9968a70e8854b0,2.09
016670e65fc9d7e6ecee5305bbed5680,3.35
01667dd0d21617aed2f0a3d560975639,2.1
0166c0cec0858d0b46b3ce9d31161951,2.51
0166f6e3df5f9187ae648cb46de8715f,2.21
016800cb848f079fb22235e42249b78e,2.11
0169f53389f0f215ec4b8f310e8e34f6,8.35
016c7db24381377fc787cde3a20426e9,3.74
016d436bf1f923c55b286983c48a9a39,1.94
016e16885cf1244334adfcb7421ea295,1.44
016e5f51caba86b0e71598f350840b70,2.86
016ee01de4d34b1f1a19cb17c688419b,2.7
016f4bf3dde27875e29110cec5569d1b,2.33
0171900eff6dc9aeea164df547b9854a,2.42
0171d3656bf0916f80e5d3b83fd2a95f,2.78
0174b95dddecf0ecaeefa6ea745318a6,1.5
01764dd0e6108d370055affeaef6cb86,1.93
0177011a4608d969a459e3c5e6f1e540,3.13
017c7aa9c344480152f443089748a85f,2.12
017e235eca122321376268478161d304,2.79
01821771500ae8aca6cceaa4a00d5ede,3.23
0183d113618d944f46b2efa068ef55f1,3.02
0185e4ad2bbf669fdb5114b133e59de4,2.63
01867905f54f1ce8b9598af4a95a95fd,2.41
018680db487c1b4120814ad0d31b6dfc,1.68
0188fdcc7e8dd06a83fa4c9e5193d58e,2.79
018b61576fef22b49d588c93a222ac72,1.96
018d3db40af2759b89ec3da198974792,2.31
018fd888fd5669129f9c88bb7cc58103,1.86
0191c77b700c3dcf97390d9832270887,2.23
019279a98a4e776c5815463767522021,2.4
0197845e3846b14f213d3085167de128,2.61
019c9d3a41355637ebf8b87b0f137086,1.62
019dbdbdedf4798cdaf9356e68541cc4,1.76
019ffd89e18542b665dee2e49afd258f,3.3
01a3a8ddeb8285d8f4ffbeac028938fa,2.51
01a3e0446608525ff1cd3948fe59b238,2.47
01a431449c47558ec0dcbc19ef21387a,5.76
01a446690632afc948f20a6fb605b846,2.08
01a521adb437e75aced146e7f85fb3d1,1.49
01a56a67e2d0d44eb4dcbb3e956cf1f3,3.05
01a5aa2d8246c7ead2f0e5122aae838c,3.15
01a64a1105f1e5a74f1093315e166fb5,2.07
01a6e8fac0f6e040abc77dfa6311a7ec,2.61
01a77436a512854b8431d35f3c8cc8f4,2.39
01a828c6f87da1ffaa51c6d2757e64b8,2.68
01aa2ad3124efd0dc54c5e58ac60c25a,1.88
01abc9357787e7415054df381a45068c,5.36
01b07ddec264a2a6a39deaacdfd67b4d,1.71
01b33f23327bf53818e2c875b9076c8d,2.39
01b68b0ae18db4bef3c803be19853d43,2.69
01b68d135b1ff2aa2b1633cfe06e27fb,4.05
01b8a9f117ed60f5ba93a3125966cc12,2.37
01ba08d7e458b540c256d9584d41f2cf,4.05
01ba11c830ee8f42b98741a213041e4a,2.64
01ba97f188d42124857ee4973af3b6f1,3.46
01bb2bc80c24ac758518fe15c62ff515,1.01
01bc4edc83b45cbd4a267379e186f973,1.98
01bcc5e725b413febbfafbf32c63b1e8,2.46
01c09032e861ade8cb62368114292bb4,2.21
01c1a35416439b6f9e57d0c70a1d94f1,2.38
01c2b7003d93930d1064ebe24c049613,2.61
01c3198cbedd0f4b420607d520496757,5.54
01c31caadd30be09d882919003dae8c5,1.66
01c4859eb5c194c42e13515502902064,4.04
01c5860668fb768da6fc8c96b585669f,1.9
01c5b5c37e672e14ff4d9982c392271a,2.06
01c97d77b6b4add3d7985206d24045d1,3.75
01cce9411692ea2ece047598417a6e07,3.1
01cd4e29a4b62710e3749c6196a6082f,1.5
01ce688aff0ec33c29fcc6966cecb371,3.55
01cff63383f2cb818f4aef15299e79ab,0.97
01d19bac7d17b5aa5038be487245f2b8,1.78
01d207f476d4d640ea6730d2b3f0f179,2.02
01d3cf9657e89fe84602d23306d79519,5.34
01d5f55e5b9a0a4ec62c120909d86b8c,2.24
01d76054b084681fdc9fd78c146c550a,4.85
01d8758267bd23b8eb30debeba5b393e,8.04
01d8ed4f1038e29bd144f6ce930d8caf,7.44
01d966a80fec6033bdb5618929657abb,1.94
01dbc5262c88b280710f51fe2b2c4180,2.28
01dbd867b7376771858d3e5533c63ff2,3.05
01dd60ba7cbcbf686214b3be6cd80fa6,2.68
01e045b8d363e06133670af70610cbf6,2.38
01e0be3058a6d063d602a6233e940bbd,5.61
01e53c0a87322e0bc4f23b973eb585d9,2.42
01e9f16a18e791451d7177b024d71cf1,2.67
01eecede757a0e409adfbf1d30a38bfe,2.15
01f007313de30e809d187e8ce918a8ab,2.27
01f283ee35db9ef9553b3fb2cf4d0697,2.82
01f2e51d461513d7a7558e13cd558a59,1.5
01f5934463f20ec5e2d529a8c1b05a17,2.85
01f61ef8693bdcf826344199c83a45cf,1.61
01f755d7f5333ad46db413cbc27228f3,2.45
01f7744dbf167cf205ac8bacb4c524b2,8.02
01f84a35cc1b875ea9b47ebf0ab3b22b,2.61
01f8fd7bfd20d549fbdec559a396a3d7,1.64
01f98de58d4bd12ae9a42e6cbc18d363,2.33
01fbfc1b795034e4a1bdd376c6b3aa33,2.54
01fbfe0b23e4b24b4eb59b0b5093a61d,1.8
01fc8ea00f0f168d5b42b362d9ad5933,2.56
02072ecc32382ca73c7edff1da72d4b9,2.02
020a1c700d6550f9ee9c2ed58220a916,2.53
020a1dae43c1b8dc188f5f5a07d63ed9,2.15
020ced4cac56aadcb76899e67bc0bca0,5.84
020d89e648c90f4c4f5f55d747367d74,2.55
020de570464898b312015b73b82d24b7,2.35
020e5e2ffc75e538b15428da8fb041e4,3.27
020fcb0e9df078ae06ad2a0808767d63,2.23
02118bd14e323faa2a14a6328d275e14,5.87
0211b1aaea973c0ac5924fbbfa96d1a6,3.2
02165810c637fbf33a2773fadd429d99,2.74
02168e7ba5373f84db08e1952d16d846,2.63
02169e1a21870532ee4301e20a005ec5,2.56
021d27f04a6a282b4f0be9fe0eb6e4dd,9.3
021ffb5ad554fb4b601f47253c4a47e4,5.54
0220ca6019561e773764ef63d20a3621,2.11
0226ce881d94af83eea350177f996173,1.45
0227cf0250e79b434a8541ee03b0a195,2.14
0227d07eeef38ba2acc0d0749254aee4,2.61
0229d194c0ed88ff859c03d41a3bb982,3.01
022a585e5ef68000271755fb5a2a68b5,2.44
022ae373c1b000facba8efc0340aefee,1.24
022c8691de527003c2432138711ed889,4.85
02305bb94112dc028de2fa343cf8005d,2.36
0231b733bf3198e766d163b3826857f0,4.45
0231daa93df412e91ba968914884221c,2.67
02328130cbc4cdc13dcab22ecb8a0412,1.84
0239ae1194a20f8ac7ceea250efa0b34,5.01
023c012870af77abed705e2e9e8c83c9,2.28
023c01b8159c7e4dc507c0f5c3332c7e,3.31
023c3740d00a049482962bd5a035b4e2,5.04
023cbf48ed10edf71617efe96e88cfbc,4.84
023d7eaff75f5ca8b18cdc7238e70e1f,8.03
023da01a7dc729e810fcb69af53cc0fd,2.89
023f55a13b29ffdb161bf2e2d58d98fd,2.24
024240c3490c4f2b3ccc9bd4ebbec233,1.96
02425c2eedaba328a96140f81d951635,8.5
02429ea1fe46270fa643c111100fe391,3.03
0243daa38687190c57ae57e89e130c55,2.83
02446082c50687f9f1f3a51b32360c53,2.05
02459d4c239dde10d8ca57ee7ac917d6,5.84
0248f711c49657b9e8763b4be9b79987,2.27
024aa0ed1ff1a515c3a590a2e6e876d2,2.88
024b447d4bda3284ff65fceab777238c,4.81
024cc2c1b0e60408f319c19ce310c65e,1.88
0251cac31768c9a36dff6e924ba61e44,2.25
0255bdd4b6c92de84c288d252a8fbffc,2.28
025783a674a5d6c2185b5913503c194e,2.25
025a8e201ce1b732a663865ac782b5f1,1.9
025b308ef3d61c8363f698ed41748d10,2.28
025f960ce1dc4f4c9267065d0038abbe,8.33
0263c867e59cb1c36bafe333f5bba3dc,2.81
026480693d64705ee9ff95335bc37ac7,3.47
02652bdfb790ae5bf558ff44a70c8956,2.11
02681491beaafd1a2ac66e29b97151f5,2.78
02697f6ff7d267a759318bcda5e1a191,2.62
026abea0eeb75f23334ede9139a84fdc,5.84
026b60d620d180cd16284e66027008d9,1.86
026c4761c30268a4cd790713445d2c86,2.27
026de2d791975924c86eb30c0b368be0,3.05
026e356af7eb1c77fcd8eb69da95f34d,3.05
026f8039f2cf2d7369b389a2d68d5710,2.76
027706a8d3ed30c7fa74828343bcb695,1.33
027a7ac4673c39a15937b92abcf9531c,2.06
027ab7019dee9a49d6f62ef29012b4f8,2.4
027ad83bcd8b92cd7ee797f267ca5af2,1.48
027d44cf438c5f407237578155ac39a2,2.51
027d66d7bdc30e71865a84bfa3e0d63e,2.8
0280dbd8325bf2733c2bbc5e369d01d0,2.48
0280e19001831ed9295294a1ae663d85,5.84
0281c59ad13a84df7ab980f9ceaf9c38,2.46
0282be8bb75bb05a6f4929ec786c0b51,2.72
028319c60eb59a450eb7aeee580c61e9,6.54
0288028735bf3653d3e60f730d4b1b72,1.87
0289b3a2d385d9a59b6b6a35cffd4daa,3.27
028c93ca8d8d317027f3ecbdd0b0a724,2.86
028f16b2e45fe05acac12082bafb08fd,3.9
02905f6a3ddcbdbd1d4681aa58adc999,3.12
02911c34a2eab657ef9809146923ca90,2.86
029152f2555669252533f84690a35e1e,2.33
0296481388f22737aabe8c46e25cf9b8,3.33
029abe1ff58d164c78989ad2bb2acf2a,2.59
029c648c17fd545481b42da6c3479c25,2.37
029e409de143043a2fe629b8984e5aa7,3.24
029ed467a16836e5fd12de11573760d5,2.52
02a25c40b07248a1dc82cf231697a46a,1.27
02a3cb0e5de0b681053d7e92d36a1f2b,4.54
02a587255e9eb243c68276be709cc321,2.15
02a848336e6b0345c02109d1fc131785,2.26
02a8a506f32df6d794839826926ca4e4,2.94
02acfc7f71a45f11d94aaade6cf97fa9,3.32
02adf7c96b839ce42a69a42e5db56168,2.18
02ae5f6aa1eb1a6400dec30c2012151a,1.91
02b187123c4876750180237729bf7046,2.51
02b286a52c0a44654893d6931e2d61a6,2.51
02b3ed3fbd6ec598081c39616a9b4511,2.26
02b46bc2f23e63ee409a824df7b70a32,2.24
02b5861a28e2e7b38eadefe528ecedfd,2.17
02b8a7a113fbf5b165db7bf63d422060,4.34
02ba39e3b4fc87d5604bc855c5ecaf23,2.09
02bbb984b5c0edad29e7a461bb0acd40,1.74
02bbe08ed4271d906fa4cf9f6a8e87fd,1.72
02bce9ade2f4981546ef8a70922c3708,2.33
02be43638508429507862dc8284a7c0c,1.67
02c17b51e3d34f1398b26542defcf88e,2.5
02c26ba44eea82f71f8a9989da1bea85,2.29
02c40ec1d51479ad0791b97c5cefeac9,2.74
02c4b501b7f8c07c589beb0bfe77bb1e,2.05
02c5d531b7d845b15f4903d3bc3528ae,1.72
02cd9c00973d77df89c9e5dfc06fad2b,2.26
02ce91164431ac3bcd594ab658d1add4,2.06
02d0ef4f9b2d0ced04f7c1e1b1453e11,3.97
02d2f8d7c2f66bee4c264d68d6a05e1a,5.35
02d7680908237aec2379f9f806169f6e,3.27
02d91039ed4f7d789aec4096ed3a0024,5.54
02dac38513ad28dbfceefaa5fcec7921,9.94
02db16f80a049eaac45bbf785b567bbc,3.2
02dc36289cf991ccd7697944819afc20,2.36
02de4be072c0b7124ed23d067e134c18,2.25
02de9b8c61fd92976e5aa5020c1a1137,1.91
02dea497b28a0cbced73ae9dbbf384b3,2.61
02df519a8dec9d9e83373341a025595f,10.32
02e3167726e9fd9ce137b3cdb78ad8a1,2.51
02e5760c927106a559d6aa28656c6fdf,2.74
02e7e189064e85e0437aa43073959a13,1.89
02e8e8e9b3f1fa4e990726a83959f167,1.72
02e8fc7d611ed095104c9bc01649ce0a,6.84
02ee22a99685a093ae86f6e80f657cc2,2.42
02ef5cd0fc8b3b179f44ddae78064372,2.8
02f28e400e8fc218506c376adb522f24,1.89
02f38cb3edf4a089409b1b90196900a8,3.05
02f82c5cbef9760aad32e9b066e30e0c,1.87
02faaa096dd4663ca2fbb9e116de8c03,1.97
02fac4f732e6255b75d92c139c172b02,3.53
02fbcab0e2a2dcf2f78f1cc5281e619c,3.34
02ffb3750b852ef5bc5a81585cdcb1f7,3.45
0302684a4f4980dc228d5f24f742f52c,2.33
03075b2d8ccb3ffad7fc038e1b1ea59e,3.29
030b204e6a9b61f80025a837b6291a02,2.29
030c6f15c5cb6eac35ff23ebc3da6e5c,3.67
030dd4a87f3ea34bd3f384e8ec2e7bb2,3.28
0311ed9302b4bab93fb5baf5c5a0d52c,4.06
0312643853fc23ebce07a73a766fc872,2.75
0313c5d4f948c66622617bb5d882ef4f,3.04
0313ca802f27e26a9d0344d0780b7870,3.11
0314961c9b90cdb807fa15d12fbdb991,1.78
0314ca3db1a3c380be32a3ef70c16cd1,2.59
03155eb9dc2ae509dcc4284d3fc147a0,2.15
031650dbeaeb63a5b356829a93d05190,1.73
031707589ee6982fbe332ab9c0c347bb,2.18
0317d967715332970240e38ddd2eb08f,2.95
031842c9576e95a8d47c314e66bac434,2.16
031960396fa2a83f9269be6dedf421f4,1.63
031a84d8ebf6540cae82c0e4405fe5b3,3.9
031cd3fccf3a6920acd3f6e5de29a843,3.34
03227de7a39af87b8ae5681f65bea82d,2.19
03230527dbb966fcc6e9d76d13467f4c,3.12
03245db827780d1862fa0158b70deeb2,3.53
03249611aa05d7a9373155ab1a7215d4,1.91
0324a34737e2a5cfb71e0815a45dc722,5.5
032644ea991427715209a8ee8850cb42,2.68
032d1db12b2caaabbcd9d3ef3eae16de,1.43
032ee9403e7ce0f235158dd7d85622e6,1.9
032f65fe3359148b59595a08dc764854,3.56
032fe08298cbef5f3d7dbc9645e600de,3.12
033167b3329d45f416685ffe58099707,2.88
033230dca5e9a9b49ce1434eb7cc16bb,2.36
0332a29241b4cfe225996a18c7172056,2.87
033459aebbb3bda88d27e2457f639f41,4.05
0337ff4d8003ad335e38c2c300d77875,2.18
033a0a17f7e144b376fe52b545527a31,1.81
033b5ef7d06a41d346f3782ecfc45b01,2.4
033cf8dd4f6f767e034627845a33acd4,1.1
033d68f5ed6a6595bee00ee190dc0df8,2.57
0342094c7837259aed5b33317353c9d6,2.29
034447be27b0c2a9e622891929dcd923,2.52
03467f6f0e8b2117927b5bc141d3f890,2.0
03476ac1887ef2aa756eb9ac46264804,2.33
03478abf80cfeadeb7f67d72730c12f4,7.54
03483911c2894e9405078ff396e922cc,8.54
0348beb3f6ea5cb655b4fcb05bd3b930,3.47
034d27d38aaced16e91a34c114aab237,2.98
034e3045ae9d7b45a42859694510c3e9,3.04
034e5ba0bbcbe14c8288ec967dd049d1,2.6
034fa021e2dceb8b5621cecaee05e0ea,2.2
03501dc689e19b9aae99a6af45a1a4d9,5.84
0351c2fd571bdf9e5efcfa311867e853,4.85
035215da26dbeedfd4210c9680e320e4,4.24
03521aa3804f48fdd015f6ad24a76274,5.04
0354caf499388fe5c4783cb9abe069f2,3.94
0354e2c1fa7fdb4311d31a47c0b8af78,10.84
035547928625163ce7cb47fa57d89dfa,2.24
035921cb586cc8cf6f49c076dcb42903,2.59
035a1845385d4f82425dddb34bb64ccd,2.59
035cdd67a40f31c486f25ec1654b0168,5.54
035dc1bb73fd9e8fa171c30bfd559cbe,2.07
035df92afcc006aac1ffa3f42f71f868,2.46
035e3cd33d891305fb4859d7a884606c,3.03
035f81641a6e2809d4d8696d55ad0e42,6.03
0361a3f5b802be7a869e59aaf902fe9d,4.22
0361f30039d6c00febead57c80ca0bdb,6.52
0362e59eb59cdec616c36714fc661c78,2.77
0364eaef3318479c73d712f203c644cb,1.7
0368fdffdd9a16be3fe1fe706d670452,4.37
0370f44d535b913bc7bec62d29d8bcce,3.23
037436d5303607f2a1c4bf7d647cf5b7,3.79
037493368046554cee59beb880bb8279,1.72
0376934d80415206cca853c33b6d782a,1.91
0379c9254bb2a1edbd1a0378d271f2bd,1.77
037edcd6522906ae68cd162bb315f1de,5.6
03800b9ccd4ff4cdb4827d99df7191be,3.73
03808bfbc07317e8efb8e1d77e99de1e,5.14
03815a6697df6769be27c44c554ef519,3.14
0382829a6a42896948f5a077273dc1ef,2.56
03839dfc34193a35a176220f8b427c7a,2.79
038655a2b1b7a2c4360cab1f97d4aa6d,2.69
03872e361cce2087afc90e330db1a415,5.83
03888210ae7146d6a5dbf9ad05520605,4.73
0389e4bfede0d8120666be80225e0e88,2.13
038a508f070379933499f98fa79098cb,2.39
038aea72fba43d8d1f80986d78f57084,1.39
038bdfa346271ece8e7103851730c5f9,3.67
038e3dac3aa8c0bd48bd11008a6c0244,7.34
038eba73eb6b3783973fe86555e80320,2.07
038ebc7e2b04fca77654b73cda43a453,3.36
0397f02bc3894d1eb751a662b81fc099,4.4
03981762562c3934dc53c8da6bee3ad4,5.15
039835d8f7dc5c9117150c0e3e4455f5,1.66
039ada22c884cc28fa6d0abc06f199d3,3.56
039ba4b5476bfbaf4df6979c3593dbe3,1.46
039c7b8e56d4b3bb29326376f172707f,1.98
039ccc4d90c006d207beaf64ebf62229,2.62
039e35f8b2c9f6ba0062b0b8514fdfe7,5.23
039f1b8c36807ecc9e36576de2705d47,3.02
03a07b2b946b63cd21c752854d840b18,3.34
03a0cde096c055373317b9c71b2fca16,0.83
03a43933247bb3c1cf10e01ae1a7fe04,1.91
03a4867cdb9d73f2912690cde8d40040,1.83
03a51c8706c334acd802ff6bdc87ae7a,2.55
03a5cb19574ea9fa5f427bb9a104c23b,2.05
03a6aa2692738e716f8006c6c1caccfc,2.45
03a9a86dff9baba50e02564c04872148,3.08
03a9ff1135e8d05381233e495e2c14b5,3.83
03aacb103e6806d02c8743362c08d615,2.35
03adb038d923abd6b21b81627455009d,1.12
03ae682f298872716ec151dc3e1041fc,5.54
03b193e5315a6ddcaf95f45b1a1e5aa1,6.35
